Price,MPG,passenger_capacity,passenger_door,weight_lbs,passenger_volume_ft3,wheelbase_in,trach_width_front_in,height_in,fuel_tank_gal,sae_net_torque_rpm,sae_net_horsepower_rpm,Displacement,trans_type,airbag_frontal_driver,airbag_frontal_passenger,airbag_passenger_switch_onoff,airbag_side_body_front,airbag_side_body_rear,aibag_side_head_front,aibag_side_head_rear,brakes_abs,child_safety_doorlocks_rear,daytime_running_lights,traction_control,night_vision,rollover_protection_bars,fog_lamps,parking_aid,tire_pressure_motor,backup_camera,stability_control,Mileage,basic_years,corrosion_miles_km,corrosion_years,Drivetrain_Years,Curb_to,road_size,Make,front_wid,ratio,rim,Engine_Electric,Engine_Flat,Engine_I6,Engine_l3,Engine_l4,Engine_l5,Engine_l6,Engine_V6,Engine_V8,Engine_V10,Engine_V12,Engine_W8,Engine_W12,Drivetrain_4WD,Drivetrain_AWD,Drivetrain_FWD,Drivetrain_RWD,Category_Car,Category_Pickup,Category_SUV,Category_Van
31210,15,4,2,3618,81,107,62,56,16,390,420,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2014,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
31610,19,4,2,3630,81,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2014,215,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27510,19,4,2,3630,81,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2014,215,65,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
60110,15,4,2,3982,81,107,62,56,16,631,662,6,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2014,265,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
40310,15,4,2,3735,81,107,62,56,16,390,420,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2014,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
35750,15,4,2,3735,81,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
26200,19,4,2,3501,83,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
22200,19,4,2,3501,83,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
54200,15,4,2,3820,83,107,62,55,16,600,650,6,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2013,265,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
34750,15,4,2,3618,83,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
30750,15,4,2,3618,83,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
31200,19,4,2,3630,81,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27200,19,4,2,3630,81,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
59200,15,4,2,3969,81,107,62,56,16,600,650,6,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2013,265,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
39750,15,4,2,3735,81,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2013,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
34710,17,4,2,3718,81,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
26310,19,4,2,3453,83,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
22310,19,4,2,3453,83,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
48810,15,4,2,3820,83,107,62,55,16,510,550,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2012,255,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
33710,17,4,2,3605,83,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
29710,17,4,2,3605,83,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
31310,19,4,2,3586,81,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27310,19,4,2,3586,81,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
53810,15,4,2,3969,81,107,62,56,16,510,550,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2012,255,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
38710,17,4,2,3718,81,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2012,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
34645,17,4,2,3718,81,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2011,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25845,19,4,2,3453,83,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2011,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
22145,19,4,2,3453,83,107,62,56,16,280,305,4,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2011,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
48645,15,4,2,3820,83,107,62,55,16,510,550,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2011,255,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
32845,17,4,2,3605,83,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2011,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
29645,17,4,2,3605,83,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2011,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
53645,15,4,2,3969,81,107,62,56,16,510,550,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2011,255,40,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
37845,17,4,2,3718,81,107,62,56,16,390,412,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2011,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
33395,16,4,2,3651,81,107,62,56,16,325,315,5,5,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,38,60000,2010,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24395,18,4,2,3400,83,107,62,56,16,240,210,4,5,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2010,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
21395,18,4,2,3400,83,107,62,56,16,240,210,4,5,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2010,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
46725,14,4,2,3924,83,107,62,56,16,510,540,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2010,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
31395,16,4,2,3534,83,107,62,56,16,325,315,5,5,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,38,60000,2010,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
28395,16,4,2,3534,83,107,62,56,16,325,315,5,5,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,38,60000,2010,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
29395,18,4,2,3521,81,107,62,56,16,240,210,4,5,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2010,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26395,18,4,2,3521,81,107,62,56,16,240,210,4,5,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,36000,3,150000,5,60000,5,33,60000,2010,215,60,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
51725,14,4,2,4014,81,107,62,56,16,510,540,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,37,60000,2010,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
36395,16,4,2,3651,81,107,62,56,16,325,315,5,5,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,36000,3,150000,5,60000,5,38,60000,2010,235,50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25255,17,4,2,3461,82,107,61,56,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2009,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43125,14,4,2,3920,85,107,62,55,16,480,500,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,37,60000,2009,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
22520,17,4,2,3336,85,107,62,55,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2009,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
29160,15,4,2,3483,85,107,62,55,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2009,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
27210,15,4,2,3483,85,107,62,55,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2009,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20430,17,4,2,3336,85,107,62,55,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2009,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
47950,14,4,2,4040,82,107,62,56,16,480,500,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,37,60000,2009,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
27345,17,4,2,3461,82,107,61,56,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2009,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33985,15,4,2,3601,82,107,61,56,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2009,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
32035,15,4,2,3601,82,107,61,56,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2009,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24475,17,4,2,3461,82,107,63,56,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2008,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
42330,14,4,2,3920,85,107,62,55,16,480,500,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,37,60000,2008,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20880,17,4,2,3336,85,107,63,55,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2008,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27420,15,4,2,3483,85,107,62,55,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2008,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
26240,15,4,2,3483,85,107,62,55,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2008,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19650,17,4,2,3336,85,107,63,55,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2008,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
47155,14,4,2,4040,82,107,62,56,16,480,500,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,37,60000,2008,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25705,17,4,2,3461,82,107,63,56,16,240,210,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2008,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
32245,15,4,2,3601,82,107,62,56,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2008,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
31065,15,4,2,3601,82,107,62,56,16,320,300,5,5,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2008,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24075,19,4,2,3477,91,107,63,56,16,240,210,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2007,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
40930,15,4,2,3920,98,107,62,55,16,480,500,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,60000,5,37,60000,2007,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20245,19,4,2,3352,98,107,63,54,16,240,210,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2007,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26875,17,4,2,3356,98,107,62,54,16,320,300,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2007,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25695,17,4,2,3356,98,107,62,54,16,320,300,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2007,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19250,19,4,2,3352,98,107,63,54,16,240,210,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2007,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
45755,15,4,2,4040,91,107,62,56,16,480,500,5,6,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,60000,5,37,60000,2007,255,45,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25070,19,4,2,3477,91,107,63,56,16,240,210,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000,3,150000,5,60000,5,33,60000,2007,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
31700,17,4,2,3612,91,107,62,56,16,320,300,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2007,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
30520,17,4,2,3612,91,107,62,56,16,320,300,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,36000,3,150000,5,60000,5,38,60000,2007,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24040,19,4,2,3477,91,107,63,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,33,36000,2006,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
19115,19,4,2,3352,98,107,63,55,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,33,36000,2006,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20090,19,4,2,3352,98,107,63,55,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,33,36000,2006,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26320,17,4,2,3356,98,107,62,55,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2006,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25140,17,4,2,3356,98,107,62,55,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2006,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19215,19,4,2,3352,98,107,63,55,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,33,36000,2006,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
23940,19,4,2,3477,91,107,63,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,33,36000,2006,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24915,19,4,2,3477,91,107,63,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,33,36000,2006,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
31145,17,4,2,3612,91,107,62,56,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2006,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
29965,17,4,2,3612,91,107,62,56,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2006,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
23940,19,4,2,3476,82,107,62,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2005,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20090,19,4,2,3300,82,107,62,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2005,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26320,17,4,2,3450,82,107,62,56,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2005,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
25140,17,4,2,3450,82,107,62,56,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2005,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19215,19,4,2,3300,82,107,62,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2005,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24815,19,4,2,3476,82,107,62,56,16,240,210,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2005,215,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30745,17,4,2,3614,82,107,62,56,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2005,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
29565,17,4,2,3614,82,107,62,56,16,320,300,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,38,36000,2005,235,55,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
23885,20,4,2,3254,83,101,60,53,16,220,190,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2004,225,55,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18150,20,4,2,3114,83,101,60,53,16,220,190,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2004,225,55,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
29250,17,4,2,3254,83,101,60,53,16,320,305,5,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,37,36000,2004,245,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19535,20,4,2,3114,83,101,60,53,16,220,190,4,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2004,225,55,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24845,17,4,2,3273,83,101,60,53,16,302,260,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,37,36000,2004,245,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
23675,17,4,2,3273,83,101,60,53,16,302,260,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,37,36000,2004,245,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
18880,20,4,2,3114,83,101,60,53,16,220,190,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2004,225,55,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
26010,19,4,2,3254,83,101,60,53,16,220,190,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36000,3,150000,5,36000,3,36,36000,2004,225,55,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
29185,17,4,2,3429,83,101,60,53,16,302,260,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36000,3,150000,5,36000,3,37,36000,2004,245,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
